"id_student","gender","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","date_registration","sum_click","date_submitted","score","weight","module_presentation_length","final_result"
682569,"0","0","2","1",0,120,"0",-37,"6873",214,48,22,269,"1"
683625,"0","0","5","0",0,120,"0",-66,"1902",207,64,22,269,"1"
683777,"1","2","6","0",0,30,"0",-36,"645",207,61,22,269,"1"
684270,"0","0","7","0",0,60,"0",-53,"1695",207,52,22,269,"0"
684444,"0","1","6","1",0,60,"0",-43,"1370",206,77,22,269,"1"
684498,"0","0","9","0",0,90,"0",-60,"401",207,44,22,269,"0"
684514,"0","0","1","0",0,150,"0",-51,"1424",216,44,22,269,"1"
684709,"0","0","1","1",0,60,"0",-46,"1004",180,98,22,269,"1"
684905,"0","0","2","0",0,60,"0",-57,"3597",206,69,22,269,"1"
685206,"0","0","3","0",0,120,"0",-59,"2167",206,97,22,269,"1"
685212,"0","2","3","1",0,120,"0",-49,"6705",207,68,22,269,"1"
685287,"0","2","6","0",0,60,"0",-14,"2209",207,94,22,269,"1"
685412,"0","0","9","0",0,120,"0",-23,"1544",207,96,22,269,"1"
685458,"0","1","2","0",0,120,"0",-59,"4051",206,92,22,269,"1"
685487,"1","1","2","1",0,60,"1",-22,"4665",204,98,22,269,"1"
685514,"0","2","6","0",0,30,"0",-8,"3991",207,49,22,269,"1"
685849,"0","2","7","0",0,60,"0",-10,"739",207,66,22,269,"1"
685871,"0","0","3","1",0,90,"0",-58,"4826",206,98,22,269,"1"
686001,"0","0","7","0",0,60,"0",-53,"1079",204,95,22,269,"1"
686268,"0","0","8","0",0,120,"0",-51,"2066",213,68,22,269,"1"
686411,"1","2","5","2",0,60,"0",-37,"8738",189,95,22,269,"1"
686558,"0","0","5","0",0,120,"0",-53,"2233",207,61,22,269,"1"
686584,"1","0","9","0",0,120,"1",-45,"1451",207,71,22,269,"1"
686957,"0","2","7","0",0,30,"0",-2,"5851",207,84,22,269,"1"
687023,"1","0","0","0",0,120,"0",-29,"899",207,56,22,269,"1"
687160,"0","0","0","0",0,90,"0",-8,"1931",207,90,22,269,"1"
687190,"1","0","5","0",0,60,"0",-23,"1395",203,98,22,269,"1"
687206,"0","2","9","2",0,30,"0",-36,"2236",200,94,22,269,"1"
687216,"0","2","8","2",0,30,"0",-43,"3326",189,95,22,269,"1"
687686,"0","0","6","0",0,120,"0",-46,"2953",207,100,22,269,"1"
687877,"0","3","9","0",0,30,"0",5,"1104",207,54,22,269,"1"
687981,"0","1","0","0",0,90,"0",-22,"3482",209,84,22,269,"1"
688281,"1","0","9","0",0,120,"0",-36,"3078",205,76,22,269,"1"
688337,"0","0","7","0",0,120,"0",-35,"3253",201,62,22,269,"1"
688521,"0","0","0","0",0,120,"0",-46,"456",207,87,22,269,"1"
689004,"0","2","3","1",0,90,"0",-23,"2127",207,95,22,269,"1"
689050,"0","2","8","0",0,120,"0",-4,"6745",206,99,22,269,"1"
689190,"1","0","1","0",0,90,"0",-36,"1687",207,75,22,269,"1"
689217,"0","2","8","0",0,60,"0",-22,"2549",206,85,22,269,"1"
689246,"1","0","5","1",0,90,"0",-31,"1626",205,99,22,269,"1"
689637,"1","0","7","0",0,90,"0",-15,"2997",206,89,22,269,"1"
689759,"0","1","8","0",0,120,"0",-32,"2526",214,72,22,269,"1"
689792,"1","0","5","0",0,60,"0",-29,"519",207,81,22,269,"1"
689855,"0","0","2","0",0,150,"0",-25,"4796",214,95,22,269,"1"
690062,"1","0","8","0",0,150,"0",-15,"1135",205,69,22,269,"1"
690365,"0","1","1","1",0,90,"0",-35,"7489",207,53,22,269,"1"
690404,"1","0","2","0",0,60,"0",-18,"3126",207,90,22,269,"1"
690507,"0","0","8","1",0,60,"0",-29,"4377",207,68,22,269,"1"
690589,"1","0","4","0",0,120,"0",-25,"654",213,25,22,269,"0"
690733,"0","2","7","2",0,120,"0",-38,"8983",191,100,22,269,"1"
691195,"0","0","2","0",0,120,"0",-34,"595",207,1,22,269,"0"
691218,"0","1","1","1",0,60,"0",-28,"1391",207,49,22,269,"0"
691550,"0","3","4","1",0,90,"0",-28,"1642",207,96,22,269,"1"
691843,"1","0","4","0",0,30,"0",-23,"2335",209,42,22,269,"1"
692105,"0","2","4","0",0,60,"0",-23,"1952",207,92,22,269,"1"
692490,"1","0","8","0",0,30,"0",-23,"1321",206,77,22,269,"1"
692603,"1","0","8","0",0,120,"1",-28,"1531",207,95,22,269,"1"
692654,"1","2","2","0",0,30,"0",-29,"1531",207,84,22,269,"1"
693058,"0","0","9","0",0,120,"0",-9,"4450",207,94,22,269,"1"
693182,"0","2","8","0",0,30,"0",-22,"504",207,52,22,269,"1"
693204,"0","0","3","0",0,120,"0",-31,"600",207,59,22,269,"1"
693747,"0","1","4","1",0,60,"0",-23,"1932",207,73,22,269,"1"
693938,"0","1","0","0",0,60,"1",-25,"4353",195,92,22,269,"1"
694103,"0","0","8","0",0,90,"0",-23,"638",209,36,22,269,"1"
694362,"1","0","8","0",0,30,"0",-28,"469",201,90,22,269,"1"
694472,"1","0","3","0",0,150,"0",-23,"411",207,82,22,269,"1"
694523,"0","2","3","0",0,120,"0",-23,"488",206,96,22,269,"1"
694579,"0","0","9","0",0,120,"0",-14,"5143",208,90,22,269,"1"
695270,"0","0","1","0",0,120,"0",-23,"1430",207,30,22,269,"1"
695354,"1","0","5","0",0,120,"1",-23,"2382",200,95,22,269,"1"
695518,"0","0","3","0",0,120,"0",-23,"899",207,85,22,269,"1"
695653,"0","0","2","0",0,60,"0",-23,"1121",207,58,22,269,"0"
696271,"0","2","9","0",0,60,"0",-10,"756",207,89,22,269,"1"
696515,"1","1","5","0",0,120,"0",-4,"468",199,35,22,269,"1"
696696,"1","0","7","0",0,60,"0",-20,"1811",207,94,22,269,"1"
696833,"0","0","0","1",0,90,"1",-21,"2239",207,92,22,269,"1"
697567,"0","0","8","0",0,90,"0",-15,"3952",207,94,22,269,"1"
698002,"0","2","9","2",0,60,"0",-16,"2310",192,99,22,269,"1"
698299,"0","2","4","1",0,30,"0",-13,"1868",204,93,22,269,"1"
941282,"0","2","8","2",0,30,"0",-22,"4386",206,86,22,269,"1"
943374,"0","1","5","2",0,30,"0",-123,"9202",207,57,22,269,"0"
986561,"0","2","9","2",0,60,"0",-148,"1462",206,88,22,269,"1"
1031884,"0","0","8","1",0,60,"0",-30,"2801",196,95,22,269,"1"
1068316,"0","0","4","1",0,60,"0",-92,"3318",206,47,22,269,"0"
1076015,"0","0","8","1",0,60,"0",-22,"601",207,38,22,269,"1"
1101190,"0","2","3","1",0,60,"0",-32,"784",207,89,22,269,"1"
1301103,"0","0","6","1",0,240,"0",-23,"678",186,92,22,269,"1"
1332356,"0","2","7","1",0,30,"0",-122,"1646",206,47,22,269,"1"
1352733,"0","2","8","1",0,60,"0",-144,"10312",204,98,22,269,"1"
1360953,"0","2","8","1",0,120,"0",-34,"1896",207,87,22,269,"1"
1442981,"0","0","6","1",0,150,"0",-36,"1211",207,91,22,269,"1"
1483632,"0","2","2","1",0,90,"0",-28,"389",218,62,22,269,"1"
1490624,"0","2","6","1",0,60,"0",-73,"2453",200,89,22,269,"1"
1501577,"0","0","7","1",0,120,"0",-79,"6182",204,96,22,269,"1"
1501614,"0","1","8","1",0,90,"0",-25,"4371",192,92,22,269,"1"
1561750,"1","1","0","1",1,60,"0",-22,"5381",207,14,22,269,"0"
1593442,"0","2","3","1",0,60,"0",-18,"2591",207,97,22,269,"1"
1658963,"0","0","7","1",0,150,"0",-122,"2667",207,80,22,269,"1"
1671022,"0","2","8","2",0,60,"0",-34,"3848",162,87,22,269,"1"
1674799,"0","2","7","2",0,60,"0",-21,"4819",207,75,22,269,"1"
1773925,"1","2","0","1",0,210,"0",-18,"3203",209,100,22,269,"1"
1808622,"0","0","8","1",0,45,"0",-135,"4803",207,93,22,269,"1"
1810414,"0","2","9","1",0,90,"0",-21,"1059",214,61,22,269,"0"
1828753,"0","0","3","1",0,70,"0",-29,"504",207,94,22,269,"1"
1851108,"0","2","8","1",0,30,"0",-1,"2820",207,94,22,269,"1"
1874160,"0","1","1","1",0,60,"0",-106,"8425",207,91,22,269,"1"
1897054,"1","0","2","1",0,30,"0",-22,"5781",204,87,22,269,"1"
1902240,"0","0","6","0",0,60,"0",-91,"6826",206,98,22,269,"1"
1906003,"1","0","5","1",0,150,"0",-123,"847",209,38,22,269,"1"
1915824,"1","2","4","1",0,30,"0",-22,"4709",216,96,22,269,"1"
1936285,"0","2","4","1",0,120,"0",-7,"3652",202,86,22,269,"1"
1942491,"0","2","4","1",0,30,"0",-128,"2991",206,57,22,269,"1"
1942870,"1","1","8","0",0,90,"0",-78,"7142",200,95,22,269,"1"
1961938,"0","2","8","1",0,30,"0",2,"2917",207,98,22,269,"1"
1982166,"0","0","4","1",0,60,"0",-60,"7657",213,65,22,269,"1"
1991399,"1","1","8","0",0,120,"0",-37,"2711",207,87,22,269,"1"
2013403,"1","0","5","1",0,60,"0",-60,"3731",207,94,22,269,"1"
2020916,"0","1","4","1",0,30,"0",-36,"1239",206,55,22,269,"1"
2050179,"0","0","6","1",0,60,"0",-37,"1773",185,90,22,269,"1"
2067377,"0","2","5","2",0,60,"0",-29,"2721",207,90,22,269,"1"
2070517,"0","2","0","1",0,30,"0",-77,"5590",204,100,22,269,"1"
2078353,"0","0","9","1",0,30,"0",-25,"593",208,22,22,269,"0"
2083701,"0","1","1","1",0,30,"0",-85,"1251",207,83,22,269,"1"
2084711,"0","0","4","0",0,60,"0",-114,"825",207,90,22,269,"1"
2091230,"0","3","1","1",0,60,"0",-52,"2918",207,93,22,269,"1"
2127889,"0","0","3","1",0,60,"0",-43,"5590",203,94,22,269,"1"
2137171,"0","2","3","0",0,60,"0",-74,"4037",218,81,22,269,"1"
2159868,"1","0","3","1",0,30,"0",-34,"1154",220,10,22,269,"1"
2172136,"0","0","5","0",0,60,"0",-70,"2025",207,100,22,269,"1"
2178686,"1","2","2","1",0,60,"0",-142,"8552",204,86,22,269,"1"
2257112,"0","1","3","1",0,30,"0",-16,"8456",207,65,22,269,"1"
2257740,"1","0","4","1",0,90,"0",-38,"3687",209,87,22,269,"1"
2277009,"0","0","6","0",0,150,"0",-135,"1441",207,58,22,269,"1"
2285527,"0","0","3","0",0,120,"0",-35,"1685",207,92,22,269,"1"
2289145,"1","2","9","1",0,30,"0",-25,"4953",207,54,22,269,"1"
2316201,"0","1","3","0",0,60,"0",-91,"2669",207,77,22,269,"1"
2333156,"1","1","0","0",0,60,"0",-23,"5218",206,94,22,269,"1"
2340786,"0","0","9","1",0,30,"0",-115,"4809",210,84,22,269,"1"
2345751,"0","0","0","0",0,60,"0",-154,"5620",202,95,22,269,"1"
2376512,"0","1","6","0",0,30,"0",-23,"2382",206,65,22,269,"1"
2383983,"0","1","5","0",0,90,"0",-63,"1992",204,89,22,269,"1"
2388623,"1","0","9","0",0,60,"1",-107,"1584",206,57,22,269,"0"
2393945,"1","2","3","1",0,60,"0",-120,"5135",207,68,22,269,"1"
2405934,"0","0","2","1",1,220,"0",-49,"3013",207,58,22,269,"0"
2410609,"1","0","6","0",0,60,"0",-102,"365",207,57,22,269,"1"
2434666,"0","2","5","0",0,60,"0",-22,"588",174,94,22,269,"1"
2458925,"0","1","8","1",0,90,"0",-63,"4433",209,42,22,269,"0"
2464118,"0","1","2","0",0,60,"0",-81,"1260",208,65,22,269,"1"
2464386,"1","0","9","0",0,60,"1",-81,"1169",207,59,22,269,"1"
2499779,"1","2","2","1",0,30,"0",-23,"1156",207,74,22,269,"0"
2517389,"0","0","9","0",0,120,"0",-25,"508",206,82,22,269,"1"
2520539,"0","0","5","1",0,110,"0",-38,"1968",206,65,22,269,"1"
2552412,"1","0","9","1",0,30,"0",-123,"3768",207,62,22,269,"0"
2557563,"0","2","7","0",0,95,"0",-78,"608",207,62,22,269,"1"
2559144,"1","0","1","0",0,120,"0",-52,"2167",209,85,22,269,"1"
2593689,"1","0","8","1",0,90,"0",-32,"501",214,78,22,269,"1"
2593755,"0","1","5","0",0,30,"0",-44,"776",216,59,22,269,"1"
2593920,"1","2","6","0",0,30,"0",-137,"1095",206,90,22,269,"1"
2595204,"0","1","3","0",0,90,"0",-46,"1438",214,39,22,269,"0"
2598961,"0","2","2","0",0,30,"0",-141,"6792",207,91,22,269,"1"
2599883,"1","0","3","0",0,240,"0",-95,"5358",205,99,22,269,"1"
2614093,"0","0","8","1",0,180,"0",-38,"527",195,48,22,269,"1"
2619025,"0","0","2","0",0,60,"1",-78,"7219",207,90,22,269,"1"
2622441,"0","1","3","1",0,120,"0",-67,"1620",207,43,22,269,"1"
2647893,"0","2","9","1",0,30,"0",-25,"1067",207,96,22,269,"1"
2650741,"0","1","7","0",0,30,"0",-150,"3572",206,46,22,269,"0"
2655763,"0","0","8","1",0,45,"0",-4,"606",212,30,22,269,"0"
2658314,"1","1","8","0",0,30,"0",-106,"2910",206,96,22,269,"1"
2668106,"0","0","3","1",0,30,"0",-115,"2386",207,97,22,269,"1"
2691861,"0","1","0","0",1,120,"0",-42,"964",207,49,22,269,"0"
653452,"1","0","3","0",0,120,"0",-136,"1289",21,100,2,269,"1"
653821,"1","4","7","0",0,60,"0",-23,"585",58,100,2,269,"1"
653887,"0","2","8","0",0,60,"0",-42,"1743",21,78,2,269,"2"
654002,"0","0","3","0",0,150,"0",-25,"912",21,89,2,269,"1"
654016,"1","2","2","1",0,30,"0",-36,"942",21,100,2,269,"1"
654114,"0","1","0","0",0,120,"0",-128,"5100",21,78,2,269,"1"
654188,"1","0","0","0",0,120,"0",-133,"955",21,89,2,269,"0"
654295,"1","0","1","1",0,90,"0",-53,"1036",21,78,2,269,"2"
654322,"0","0","6","0",0,120,"1",-49,"4263",21,89,2,269,"1"
654504,"0","0","6","0",0,120,"0",-32,"750",21,100,2,269,"1"
654539,"1","3","5","0",0,90,"0",-24,"2127",21,100,2,269,"1"
654915,"0","2","6","0",0,30,"0",-15,"4063",21,78,2,269,"1"
655051,"0","0","3","0",0,150,"0",-128,"708",21,56,2,269,"1"
655108,"0","1","6","0",0,120,"0",-121,"1626",21,89,2,269,"1"
655353,"0","2","7","1",0,150,"0",-88,"9390",21,89,2,269,"1"
655378,"0","0","6","1",0,60,"0",-123,"2202",21,67,2,269,"1"
655408,"0","0","5","1",0,60,"0",-5,"282",21,33,2,269,"2"
655484,"0","0","1","0",0,90,"1",-88,"208",21,67,2,269,"2"
655498,"1","0","5","0",0,120,"0",-60,"4009",21,89,2,269,"1"
655890,"1","0","8","1",0,30,"0",-38,"4824",21,89,2,269,"1"
655919,"0","1","7","0",0,60,"0",-92,"2715",21,78,2,269,"1"
655927,"0","0","4","0",0,120,"0",-9,"2724",21,100,2,269,"1"
655973,"0","0","9","0",0,120,"0",-30,"1504",21,89,2,269,"1"
655988,"0","0","7","1",0,90,"0",-85,"591",21,89,2,269,"2"
656203,"0","0","8","0",0,90,"0",-71,"504",21,78,2,269,"0"
656287,"1","2","2","0",0,60,"0",-16,"1626",21,100,2,269,"1"
656340,"0","0","6","0",0,120,"0",-101,"793",21,89,2,269,"1"
656634,"0","1","0","0",0,120,"0",-112,"254",21,100,2,269,"2"
656642,"0","2","2","0",0,30,"0",-44,"578",21,78,2,269,"1"
656683,"0","2","6","1",0,60,"0",-105,"2853",21,100,2,269,"1"
656929,"1","0","1","0",0,210,"0",-32,"767",21,78,2,269,"0"
656954,"0","1","7","0",0,90,"0",-57,"660",21,67,2,269,"2"
657048,"0","2","0","0",0,120,"0",-93,"3037",21,22,2,269,"2"
657145,"0","0","8","0",0,120,"0",-113,"1347",21,100,2,269,"1"
657210,"0","1","2","0",0,60,"0",-70,"356",21,67,2,269,"0"
657285,"1","2","0","0",0,60,"0",-77,"748",21,100,2,269,"1"
657352,"0","0","9","0",0,150,"0",-22,"514",21,100,2,269,"1"
665414,"0","2","9","2",0,30,"0",-56,"484",21,89,2,269,"1"
669530,"1","2","6","2",0,90,"0",-70,"9009",21,78,2,269,"1"
674430,"0","0","8","0",0,60,"1",-101,"2696",21,56,2,269,"2"
674497,"0","0","6","0",0,120,"0",-25,"3396",21,78,2,269,"1"
674699,"1","4","9","0",0,120,"0",-57,"4204",21,100,2,269,"1"
674808,"1","2","4","0",0,60,"0",-87,"1697",21,56,2,269,"1"
674882,"0","0","5","0",0,60,"0",-36,"991",21,89,2,269,"1"
674965,"0","0","3","0",0,210,"0",-46,"1036",21,67,2,269,"1"
675054,"0","2","3","0",0,120,"0",-44,"4259",21,89,2,269,"1"
675374,"0","2","7","1",0,60,"0",-20,"2204",21,78,2,269,"1"
675383,"0","1","7","0",0,90,"0",-108,"2284",21,100,2,269,"1"
675396,"0","1","0","1",0,30,"0",-9,"3466",21,89,2,269,"0"
675442,"0","1","2","0",0,60,"0",-100,"667",21,56,2,269,"2"
675477,"1","1","3","0",0,30,"1",-29,"1360",21,100,2,269,"1"
675495,"0","1","3","1",0,60,"0",-44,"1068",21,78,2,269,"2"
675504,"1","0","4","0",0,90,"0",-30,"5639",21,100,2,269,"1"
675638,"1","2","2","0",0,120,"0",-107,"1268",21,100,2,269,"1"
675760,"1","0","6","0",0,60,"0",-77,"2556",21,100,2,269,"1"
675902,"1","1","2","0",0,60,"0",-24,"594",21,89,2,269,"1"
675915,"1","0","3","0",0,150,"0",-23,"1363",21,33,2,269,"0"
676390,"0","2","6","1",0,90,"0",-35,"1466",21,89,2,269,"1"
676469,"0","0","3","0",0,150,"0",-28,"144",21,89,2,269,"0"
676503,"0","0","9","1",0,60,"0",-64,"3627",21,100,2,269,"1"
676526,"0","0","4","0",0,90,"0",-93,"244",21,89,2,269,"0"
676538,"0","1","0","0",0,150,"0",-95,"1351",21,100,2,269,"1"
676783,"0","2","0","0",0,60,"0",-32,"294",21,67,2,269,"2"
678393,"0","2","3","0",0,60,"0",-9,"1521",21,89,2,269,"0"
678395,"0","0","9","0",0,120,"0",-86,"6402",21,100,2,269,"1"
678419,"0","2","8","0",0,60,"0",-73,"1947",21,78,2,269,"1"
678790,"0","0","9","0",0,120,"0",-46,"1785",21,100,2,269,"1"
678860,"0","2","3","1",0,60,"0",-17,"3316",21,89,2,269,"2"
679128,"1","0","5","0",0,90,"0",-29,"1934",21,89,2,269,"1"
679179,"0","2","2","0",0,90,"0",-52,"360",21,78,2,269,"0"
679271,"1","0","9","0",0,60,"0",-43,"135",21,44,2,269,"2"
679363,"0","1","4","1",0,60,"0",-57,"267",21,44,2,269,"0"
679529,"0","1","2","0",0,90,"0",-43,"1035",21,56,2,269,"2"
679599,"1","0","7","0",0,120,"0",-73,"756",21,89,2,269,"2"
679663,"0","0","8","0",0,30,"0",-86,"214",21,67,2,269,"1"
680133,"1","2","9","0",0,60,"0",-57,"2519",21,100,2,269,"1"
680145,"0","1","3","0",0,90,"1",-79,"2463",21,67,2,269,"2"
680222,"1","1","1","0",0,180,"0",-28,"352",21,0,2,269,"2"
680890,"1","0","7","0",0,60,"0",-74,"630",21,100,2,269,"2"
681335,"0","1","0","1",0,120,"0",-70,"1257",21,67,2,269,"2"
681731,"1","0","4","0",0,30,"1",-57,"1138",21,89,2,269,"1"
681966,"0","0","6","0",0,90,"0",-25,"139",21,67,2,269,"2"
682226,"0","0","5","0",0,30,"0",-46,"197",21,89,2,269,"2"
682259,"0","0","2","0",0,60,"0",-28,"827",21,67,2,269,"0"
682414,"0","0","2","0",0,120,"0",-72,"418",21,78,2,269,"2"
682738,"1","0","7","0",0,90,"0",-58,"528",21,100,2,269,"0"
683373,"0","0","0","0",0,90,"0",-8,"1389",21,67,2,269,"1"
683406,"1","2","9","0",0,30,"0",-17,"1033",21,67,2,269,"2"
683503,"0","1","8","0",0,60,"0",-46,"1432",21,100,2,269,"2"
683865,"0","3","9","1",0,30,"0",-15,"120",21,67,2,269,"0"
684111,"0","2","9","0",0,60,"0",5,"745",21,56,2,269,"1"
684617,"0","0","1","0",0,60,"0",-60,"183",21,56,2,269,"0"
684663,"0","1","7","0",0,120,"1",-53,"673",21,78,2,269,"0"
685236,"0","2","7","0",0,60,"0",-23,"1436",21,33,2,269,"2"
685289,"1","0","7","0",0,90,"0",-38,"1154",21,78,2,269,"2"
685399,"0","0","3","0",0,60,"0",-32,"151",21,78,2,269,"0"
685557,"0","2","5","0",0,60,"0",-36,"140",21,56,2,269,"0"
685572,"1","0","9","0",0,150,"0",-23,"1209",21,78,2,269,"1"
685597,"0","1","1","0",0,90,"0",-25,"4782",21,78,2,269,"1"
685619,"0","2","0","0",0,105,"1",-32,"2135",21,78,2,269,"2"
685705,"0","0","2","0",0,120,"0",-57,"4035",21,78,2,269,"2"
685860,"0","0","7","0",0,210,"0",-57,"2341",21,100,2,269,"2"
685950,"0","1","3","0",0,120,"0",-16,"11173",21,78,2,269,"1"
685952,"0","0","7","0",0,120,"0",-53,"188",21,56,2,269,"0"
686034,"0","0","1","0",0,90,"0",-23,"127",21,56,2,269,"2"
686515,"1","2","6","0",0,120,"0",-36,"3788",21,89,2,269,"1"
686645,"0","0","1","0",0,120,"0",-50,"2636",21,67,2,269,"1"
686797,"0","0","0","0",0,60,"0",-53,"145",21,78,2,269,"2"
687310,"0","2","9","1",0,60,"0",-17,"1238",21,56,2,269,"0"
687772,"0","0","7","0",0,60,"0",-45,"4299",21,100,2,269,"1"
687844,"1","2","3","0",0,90,"0",-34,"1828",21,89,2,269,"2"
688033,"0","4","2","0",0,120,"0",-16,"665",21,56,2,269,"0"
688117,"1","0","2","0",0,120,"0",-9,"380",21,33,2,269,"2"
688171,"0","0","2","0",0,120,"1",-46,"211",21,78,2,269,"2"
688356,"0","0","1","0",0,90,"0",-46,"465",21,89,2,269,"1"
688533,"0","0","1","0",0,30,"1",-22,"413",21,100,2,269,"2"
688537,"1","0","0","0",0,120,"0",-5,"231",21,56,2,269,"0"
688770,"0","0","6","0",0,120,"0",-28,"443",21,78,2,269,"1"
688843,"1","0","4","0",0,180,"0",-36,"564",21,67,2,269,"2"
689042,"0","1","4","1",0,90,"0",-42,"583",21,89,2,269,"2"
689101,"1","3","9","1",0,30,"0",-22,"690",21,89,2,269,"0"
689164,"1","0","8","1",0,60,"0",-30,"1211",21,78,2,269,"1"
689436,"0","0","6","0",0,120,"0",-23,"236",21,100,2,269,"2"
690046,"0","2","6","0",0,30,"0",-17,"604",21,67,2,269,"2"
690644,"0","0","2","0",0,120,"0",-35,"1330",21,78,2,269,"1"
690763,"0","1","4","0",0,60,"0",-37,"638",21,89,2,269,"0"
690948,"0","1","8","0",0,60,"0",-38,"5557",21,56,2,269,"0"
690962,"0","0","6","0",0,180,"0",-25,"627",21,100,2,269,"2"
691177,"0","0","7","0",0,120,"0",-37,"138",21,56,2,269,"0"
691257,"1","0","0","0",0,120,"0",-17,"252",21,0,2,269,"2"
691433,"1","2","7","0",0,90,"0",-28,"699",21,89,2,269,"0"
691931,"1","0","7","0",0,120,"0",-22,"541",21,100,2,269,"1"
692219,"0","0","2","0",0,90,"0",-34,"549",21,56,2,269,"2"
692363,"0","0","1","0",0,60,"0",-23,"522",21,56,2,269,"2"
692500,"0","0","5","0",0,150,"0",-34,"297",21,100,2,269,"2"
693111,"0","2","5","1",0,120,"0",-23,"551",21,89,2,269,"2"
693141,"1","0","2","0",0,60,"0",-25,"213",21,89,2,269,"1"
693340,"1","1","1","1",0,90,"0",-15,"2588",21,100,2,269,"2"
693998,"0","1","3","0",0,90,"0",-9,"1155",21,89,2,269,"2"
694147,"0","0","2","0",0,180,"0",-28,"179",21,78,2,269,"2"
694150,"0","0","3","0",0,90,"0",-23,"401",21,67,2,269,"2"
694212,"1","2","3","1",0,120,"0",-23,"709",21,89,2,269,"2"
694510,"0","0","1","0",0,120,"0",-25,"1639",21,100,2,269,"0"
694536,"0","0","6","0",0,120,"0",-25,"118",21,44,2,269,"2"
694563,"0","0","8","0",0,60,"0",-25,"1092",21,100,2,269,"2"
694680,"0","2","2","1",0,60,"0",-23,"2377",21,100,2,269,"1"
694705,"0","1","4","0",0,180,"1",-25,"364",21,67,2,269,"2"
694726,"0","0","6","0",0,90,"0",-16,"1374",21,78,2,269,"1"
694914,"0","2","1","1",0,210,"0",-16,"481",21,44,2,269,"2"
695122,"0","0","2","0",0,90,"0",-21,"1380",21,33,2,269,"2"
695232,"0","0","2","1",0,120,"0",-17,"15361",21,100,2,269,"1"
695340,"1","0","9","1",0,60,"0",-22,"238",21,89,2,269,"2"
695369,"1","1","0","0",0,120,"0",-21,"885",21,11,2,269,"2"
695643,"1","0","1","0",0,150,"1",-23,"310",21,100,2,269,"2"
695915,"0","0","8","0",0,60,"0",-23,"66",21,89,2,269,"0"
696234,"0","2","8","0",0,120,"0",-15,"162",21,44,2,269,"2"
696324,"0","2","8","1",0,120,"0",-23,"661",21,100,2,269,"2"
